,Year,Month,Day,Depth,no3
10269,2012.0,2.0,6.0,80.3,1.47
10270,2012.0,2.0,6.0,85.3,0.0
10271,2012.0,2.0,6.0,90.3,0.0
10272,2012.0,2.0,6.0,95.3,0.0
10273,2012.0,2.0,6.0,100.3,0.0
10274,2012.0,2.0,6.0,105.3,0.0
10275,2012.0,2.0,6.0,110.3,0.0
10276,2012.0,2.0,6.0,115.3,0.0
10277,2012.0,2.0,6.0,120.3,0.0
10278,2012.0,2.0,6.0,125.3,0.0
10279,2012.0,2.0,6.0,150.3,0.0
10280,2012.0,2.0,6.0,175.3,0.0
10281,2012.0,2.0,6.0,200.3,0.0
10282,2012.0,2.0,6.0,225.3,0.0
10283,2012.0,2.0,6.0,230.8,0.0
10284,2012.0,2.0,7.0,130.3,0.0
10285,2012.0,2.0,7.0,140.3,0.0
10286,2012.0,2.0,11.0,1.8,3.22
10287,2012.0,2.0,11.0,10.3,3.19
10288,2012.0,2.0,11.0,20.4,3.11
10289,2012.0,2.0,11.0,40.3,2.86
10290,2012.0,2.0,11.0,79.3,4.3
10291,2012.0,2.0,11.0,80.3,3.78
10292,2012.0,2.0,11.0,81.4,3.4
10293,2012.0,2.0,11.0,83.3,1.68
10294,2012.0,2.0,11.0,85.2,0.0
10295,2012.0,2.0,11.0,87.3,0.0
10296,2012.0,2.0,11.0,89.3,0.0
10297,2012.0,2.0,11.0,91.3,0.0
10298,2012.0,2.0,11.0,93.3,0.0
10299,2012.0,2.0,11.0,95.3,0.0
10300,2012.0,2.0,11.0,97.3,0.0
10301,2012.0,2.0,11.0,99.3,0.0
10302,2012.0,2.0,11.0,100.3,0.0
10303,2012.0,2.0,11.0,103.3,0.0
10304,2012.0,2.0,11.0,120.4,0.0
10305,2012.0,2.0,11.0,125.3,0.0
10306,2012.0,2.0,11.0,150.3,0.0
10307,2012.0,2.0,11.0,175.3,0.0
10308,2012.0,2.0,11.0,200.3,0.0
10309,2012.0,2.0,11.0,225.2,0.0
10310,2012.0,2.0,11.0,230.7,0.0
10311,2012.0,3.0,30.0,1.5,2.99
10312,2012.0,3.0,30.0,5.3,2.96
10313,2012.0,3.0,30.0,10.4,2.95
10314,2012.0,3.0,30.0,15.4,2.95
10315,2012.0,3.0,30.0,20.4,2.93
10316,2012.0,3.0,30.0,30.3,2.93
10317,2012.0,3.0,30.0,40.4,2.94
10318,2012.0,3.0,30.0,50.3,3.01
10319,2012.0,3.0,30.0,60.3,3.07
10320,2012.0,3.0,30.0,70.4,5.22
10321,2012.0,3.0,30.0,80.4,4.57
10322,2012.0,3.0,30.0,90.4,1.91
10323,2012.0,3.0,30.0,100.2,0.0
10324,2012.0,3.0,30.0,110.4,0.0
10325,2012.0,3.0,30.0,125.4,0.0
10326,2012.0,3.0,30.0,150.3,0.0
10327,2012.0,3.0,30.0,175.4,0.0
10328,2012.0,3.0,30.0,200.4,0.0
10329,2012.0,3.0,30.0,225.3,0.0
10330,2012.0,3.0,30.0,231.6,0.0
10331,2012.0,5.0,7.0,1.5,0.05
10332,2012.0,5.0,7.0,1.6,0.14
10333,2012.0,5.0,7.0,1.7,0.0
10334,2012.0,5.0,7.0,5.4,0.04
10335,2012.0,5.0,7.0,10.3,0.02
10336,2012.0,5.0,7.0,10.4,0.01
10337,2012.0,5.0,7.0,15.3,0.01
10338,2012.0,5.0,7.0,20.4,0.11
10339,2012.0,5.0,7.0,30.4,0.0
10340,2012.0,5.0,7.0,40.3,0.32
10341,2012.0,5.0,7.0,50.4,0.38
10342,2012.0,5.0,7.0,60.4,2.13
10343,2012.0,5.0,7.0,70.4,4.22
10344,2012.0,5.0,7.0,80.4,6.05
10345,2012.0,5.0,7.0,90.4,2.99
10346,2012.0,5.0,7.0,100.4,0.54
10347,2012.0,5.0,7.0,125.3,0.0
10348,2012.0,5.0,7.0,125.4,0.0
10349,2012.0,5.0,7.0,150.4,0.0
10350,2012.0,5.0,7.0,175.4,0.0
10351,2012.0,5.0,7.0,200.3,0.0
10352,2012.0,5.0,7.0,225.3,0.0
10353,2012.0,5.0,7.0,225.4,0.0
10354,2012.0,5.0,7.0,233.6,0.0
10355,2012.0,5.0,7.0,233.8,0.0
10356,2012.0,5.0,8.0,104.4,0.0
10357,2012.0,5.0,8.0,106.4,0.0
10358,2012.0,5.0,8.0,108.4,0.0
10359,2012.0,5.0,8.0,110.4,0.0
10360,2012.0,5.0,8.0,112.4,0.0
10361,2012.0,5.0,8.0,114.4,0.0
10362,2012.0,5.0,8.0,116.4,0.0
10363,2012.0,5.0,8.0,118.4,0.0
10364,2012.0,5.0,8.0,120.4,0.0
10365,2012.0,5.0,8.0,122.4,0.0
10366,2012.0,5.0,8.0,124.4,0.0
10367,2012.0,5.0,8.0,126.4,0.0
10368,2012.0,5.0,8.0,128.4,0.0
10369,2012.0,7.0,30.0,2.3,0.2
10370,2012.0,7.0,30.0,5.3,0.18
10371,2012.0,7.0,30.0,10.2,0.16
10372,2012.0,7.0,30.0,15.3,0.14
10373,2012.0,7.0,30.0,20.3,0.16
10374,2012.0,7.0,30.0,30.3,0.18
10375,2012.0,7.0,30.0,40.4,0.19
10376,2012.0,7.0,30.0,50.5,0.19
10377,2012.0,7.0,30.0,60.4,0.21
10378,2012.0,7.0,30.0,70.2,1.09
10379,2012.0,7.0,30.0,73.5,3.84
10380,2012.0,7.0,30.0,75.5,3.74
10381,2012.0,7.0,30.0,77.5,4.02
10382,2012.0,7.0,30.0,79.5,3.95
10383,2012.0,7.0,30.0,80.3,4.77
10384,2012.0,7.0,30.0,81.5,4.73
10385,2012.0,7.0,30.0,83.5,3.92
10386,2012.0,7.0,30.0,85.6,1.96
10387,2012.0,7.0,30.0,87.5,0.39
10388,2012.0,7.0,30.0,89.5,0.36
10389,2012.0,7.0,30.0,90.2,0.0
10390,2012.0,7.0,30.0,91.5,0.28
10391,2012.0,7.0,30.0,93.5,0.28
10392,2012.0,7.0,30.0,95.5,0.28
10393,2012.0,7.0,30.0,97.5,0.29
10394,2012.0,7.0,30.0,100.4,0.0
10395,2012.0,7.0,30.0,110.4,0.0
10396,2012.0,7.0,30.0,125.2,0.0
10397,2012.0,7.0,30.0,150.3,0.0
10398,2012.0,7.0,30.0,175.4,0.0
10399,2012.0,7.0,30.0,200.4,0.0
10400,2012.0,7.0,30.0,225.3,0.0
10401,2012.0,7.0,30.0,233.4,0.0
10402,2012.0,7.0,31.0,3.0,0.12
10403,2012.0,7.0,31.0,10.4,0.14
10404,2012.0,7.0,31.0,20.4,0.13
10405,2012.0,7.0,31.0,40.4,0.13
10406,2012.0,7.0,31.0,80.3,3.88
10407,2012.0,7.0,31.0,100.4,0.0
10408,2012.0,7.0,31.0,125.3,0.0
10409,2012.0,7.0,31.0,150.3,0.0
10410,2012.0,7.0,31.0,175.4,0.0
10411,2012.0,7.0,31.0,200.3,0.0
10412,2012.0,7.0,31.0,225.4,0.0
10413,2012.0,7.0,31.0,233.0,0.0
10414,2012.0,11.0,9.0,2.3,0.12
10415,2012.0,11.0,9.0,5.3,0.12
10416,2012.0,11.0,9.0,10.3,0.11
10417,2012.0,11.0,9.0,15.4,0.15
10418,2012.0,11.0,9.0,20.4,0.14
10419,2012.0,11.0,9.0,30.4,0.25
10420,2012.0,11.0,9.0,40.4,0.46
10421,2012.0,11.0,9.0,50.3,0.76
10422,2012.0,11.0,9.0,60.4,2.97
10423,2012.0,11.0,9.0,70.3,3.03
10424,2012.0,11.0,9.0,80.4,5.29
10425,2012.0,11.0,9.0,90.3,0.44
10426,2012.0,11.0,9.0,100.4,0.0
10427,2012.0,11.0,9.0,110.3,1.66
10428,2012.0,11.0,9.0,125.4,2.53
10429,2012.0,11.0,9.0,150.3,0.0
10430,2012.0,11.0,9.0,175.2,0.0
10431,2012.0,11.0,9.0,200.2,0.0
10432,2012.0,11.0,9.0,225.3,0.0
10433,2012.0,11.0,9.0,234.5,0.0
10434,2012.0,11.0,11.0,3.3,0.16
10435,2012.0,11.0,11.0,10.4,0.18
10436,2012.0,11.0,11.0,20.2,0.13
10437,2012.0,11.0,11.0,40.4,0.08
10438,2012.0,11.0,11.0,80.3,5.05
10439,2012.0,11.0,11.0,100.2,0.0
10440,2012.0,11.0,11.0,125.3,0.0
10441,2012.0,11.0,11.0,150.1,0.0
10442,2012.0,11.0,11.0,175.3,0.0
10443,2012.0,11.0,11.0,200.4,0.0
10444,2012.0,11.0,11.0,225.3,0.0
10445,2012.0,11.0,11.0,232.3,0.0
10446,2013.0,2.0,10.0,1.6,2.92
10447,2013.0,2.0,10.0,5.5,2.95
10448,2013.0,2.0,10.0,10.5,2.86
10449,2013.0,2.0,10.0,15.5,2.67
10450,2013.0,2.0,10.0,20.4,2.59
10451,2013.0,2.0,10.0,30.3,2.47
10452,2013.0,2.0,10.0,40.3,2.49
10453,2013.0,2.0,10.0,50.3,4.82
10454,2013.0,2.0,10.0,60.2,5.76
10455,2013.0,2.0,10.0,70.3,4.75
10456,2013.0,2.0,10.0,80.3,3.09
10457,2013.0,2.0,10.0,90.3,4.03
10458,2013.0,2.0,10.0,100.3,0.0
10459,2013.0,2.0,10.0,110.3,0.0
10460,2013.0,2.0,10.0,125.3,0.0
10461,2013.0,2.0,10.0,150.3,0.0
10462,2013.0,2.0,10.0,175.3,0.0
10463,2013.0,2.0,10.0,200.3,0.0
10464,2013.0,2.0,10.0,225.3,0.0
10465,2013.0,2.0,10.0,234.3,0.0
10466,2013.0,2.0,11.0,1.0,2.8
10467,2013.0,2.0,11.0,10.2,2.82
10468,2013.0,2.0,11.0,20.3,2.54
10469,2013.0,2.0,11.0,40.2,2.52
10470,2013.0,2.0,11.0,80.3,0.04
10471,2013.0,2.0,11.0,100.3,3.59
10472,2013.0,2.0,11.0,125.3,0.0
10473,2013.0,2.0,11.0,150.3,0.0
10474,2013.0,2.0,11.0,175.2,0.0
10475,2013.0,2.0,11.0,200.2,0.0
10476,2013.0,2.0,11.0,225.2,0.0
10477,2013.0,2.0,11.0,233.5,0.0
10478,2013.0,3.0,16.0,1.6,3.63
10479,2013.0,3.0,16.0,2.0,3.72
10480,2013.0,3.0,16.0,5.4,3.72
10481,2013.0,3.0,16.0,10.4,3.58
10482,2013.0,3.0,16.0,15.3,3.72
10483,2013.0,3.0,16.0,20.4,3.71
10484,2013.0,3.0,16.0,30.3,3.64
10485,2013.0,3.0,16.0,40.4,3.36
10486,2013.0,3.0,16.0,50.3,3.35
10487,2013.0,3.0,16.0,60.4,3.7
10488,2013.0,3.0,16.0,70.4,5.41
10489,2013.0,3.0,16.0,80.4,5.95
10490,2013.0,3.0,16.0,90.4,5.01
10491,2013.0,3.0,16.0,100.3,4.81
10492,2013.0,3.0,16.0,100.4,6.06
10493,2013.0,3.0,16.0,110.3,5.11
10494,2013.0,3.0,16.0,125.3,1.14
10495,2013.0,3.0,16.0,125.4,0.0
10496,2013.0,3.0,16.0,150.2,0.0
10497,2013.0,3.0,16.0,150.3,0.0
10498,2013.0,3.0,16.0,175.2,0.0
10499,2013.0,3.0,16.0,175.4,0.0
10500,2013.0,3.0,16.0,200.2,0.0
10501,2013.0,3.0,16.0,200.4,0.0
10502,2013.0,3.0,16.0,225.4,0.0
10503,2013.0,3.0,16.0,232.7,0.0
10504,2013.0,3.0,16.0,233.7,0.0
10505,2013.0,5.0,7.0,1.2,0.02
10506,2013.0,5.0,7.0,5.5,0.02
10507,2013.0,5.0,7.0,10.5,0.02
10508,2013.0,5.0,7.0,15.5,0.02
10509,2013.0,5.0,7.0,20.6,0.02
10510,2013.0,5.0,7.0,30.5,0.02
10511,2013.0,5.0,7.0,40.5,0.03
10512,2013.0,5.0,7.0,50.5,3.66
10513,2013.0,5.0,7.0,60.5,5.32
10514,2013.0,5.0,7.0,70.5,6.05
10515,2013.0,5.0,7.0,80.5,4.97
10516,2013.0,5.0,7.0,90.5,4.32
10517,2013.0,5.0,7.0,100.5,4.03
10518,2013.0,5.0,7.0,110.5,2.62
10519,2013.0,5.0,7.0,125.4,0.18
10520,2013.0,5.0,7.0,150.5,0.0
10521,2013.0,5.0,7.0,175.5,0.0
10522,2013.0,5.0,7.0,200.5,0.0
10523,2013.0,5.0,7.0,225.5,0.0
10524,2013.0,5.0,7.0,233.4,0.0
10525,2013.0,5.0,8.0,1.4,0.0
10526,2013.0,5.0,8.0,10.4,0.0
10527,2013.0,5.0,8.0,20.4,0.0
10528,2013.0,5.0,8.0,40.4,0.01
10529,2013.0,5.0,8.0,80.4,5.04
10530,2013.0,5.0,8.0,100.4,4.23
10531,2013.0,5.0,8.0,125.4,0.21
10532,2013.0,5.0,8.0,150.4,0.0
10533,2013.0,5.0,8.0,175.4,0.0
10534,2013.0,5.0,8.0,200.4,0.0
10535,2013.0,5.0,8.0,225.4,0.0
10536,2013.0,5.0,8.0,233.8,0.0
10537,2013.0,8.0,3.0,1.2,0.13
10538,2013.0,8.0,3.0,5.5,0.11
10539,2013.0,8.0,3.0,10.5,0.16
10540,2013.0,8.0,3.0,15.5,0.16
10541,2013.0,8.0,3.0,20.5,0.18
10542,2013.0,8.0,3.0,30.5,0.2
10543,2013.0,8.0,3.0,40.5,0.24
10544,2013.0,8.0,3.0,50.5,0.48
10545,2013.0,8.0,3.0,60.5,1.22
10546,2013.0,8.0,3.0,70.5,2.18
10547,2013.0,8.0,3.0,80.5,5.54
10548,2013.0,8.0,3.0,90.4,5.45
10549,2013.0,8.0,3.0,100.5,3.61
10550,2013.0,8.0,3.0,110.4,5.3
10551,2013.0,8.0,3.0,125.5,0.0
10552,2013.0,8.0,3.0,150.5,0.0
10553,2013.0,8.0,3.0,175.5,0.0
10554,2013.0,8.0,3.0,202.5,0.0
10555,2013.0,8.0,3.0,225.5,0.0
10556,2013.0,8.0,3.0,233.8,0.0
10557,2013.0,8.0,4.0,1.4,0.15
10558,2013.0,8.0,4.0,10.3,0.16
10559,2013.0,8.0,4.0,20.4,0.17
10560,2013.0,8.0,4.0,40.3,0.21
10561,2013.0,8.0,4.0,80.4,5.73
10562,2013.0,8.0,4.0,100.4,4.67
10563,2013.0,8.0,4.0,125.4,2.49
10564,2013.0,8.0,4.0,150.4,0.0
10565,2013.0,8.0,4.0,175.4,0.0
10566,2013.0,8.0,4.0,200.4,0.0
10567,2013.0,8.0,4.0,225.4,0.0
10568,2013.0,8.0,4.0,233.6,0.0
10569,2013.0,11.0,7.0,1.3,0.26
10570,2013.0,11.0,7.0,5.4,0.31
10571,2013.0,11.0,7.0,10.4,0.36
10572,2013.0,11.0,7.0,15.4,0.29
10573,2013.0,11.0,7.0,20.4,0.36
10574,2013.0,11.0,7.0,30.4,0.49
10575,2013.0,11.0,7.0,40.4,0.81
10576,2013.0,11.0,7.0,50.4,1.84
10577,2013.0,11.0,7.0,60.4,3.11
10578,2013.0,11.0,7.0,70.4,4.47
10579,2013.0,11.0,7.0,80.4,6.28
10580,2013.0,11.0,7.0,90.4,6.82
10581,2013.0,11.0,7.0,100.4,6.41
10582,2013.0,11.0,7.0,110.4,5.81
10583,2013.0,11.0,7.0,125.4,0.0
10584,2013.0,11.0,7.0,150.4,0.0
10585,2013.0,11.0,7.0,175.4,0.0
10586,2013.0,11.0,7.0,200.4,0.0
10587,2013.0,11.0,7.0,225.4,0.0
10588,2013.0,11.0,7.0,233.0,0.0
10589,2013.0,11.0,8.0,2.2,0.37
10590,2013.0,11.0,8.0,10.3,0.36
10591,2013.0,11.0,8.0,20.4,0.38
10592,2013.0,11.0,8.0,40.4,0.38
10593,2013.0,11.0,8.0,80.4,6.02
10594,2013.0,11.0,8.0,100.4,5.78
10595,2013.0,11.0,8.0,125.4,3.62
10596,2013.0,11.0,8.0,150.4,0.0
10597,2013.0,11.0,8.0,175.4,0.0
10598,2013.0,11.0,8.0,200.4,0.0
10599,2013.0,11.0,8.0,225.4,0.0
10600,2013.0,11.0,8.0,232.6,0.0
10601,2014.0,2.0,9.0,2.5,3.96
10602,2014.0,2.0,9.0,5.2,3.96
10603,2014.0,2.0,9.0,10.2,3.9
10604,2014.0,2.0,9.0,15.3,3.88
10605,2014.0,2.0,9.0,20.4,3.79
10606,2014.0,2.0,9.0,30.2,3.71
10607,2014.0,2.0,9.0,40.2,3.77
10608,2014.0,2.0,9.0,50.2,3.58
10609,2014.0,2.0,9.0,60.3,3.37
10610,2014.0,2.0,9.0,70.1,3.14
10611,2014.0,2.0,9.0,80.2,5.97
10612,2014.0,2.0,9.0,90.2,5.7
10613,2014.0,2.0,9.0,100.3,2.98
10614,2014.0,2.0,9.0,110.2,4.06
10615,2014.0,2.0,9.0,125.1,0.0
10616,2014.0,2.0,9.0,150.2,0.0
10617,2014.0,2.0,9.0,175.2,0.0
10618,2014.0,2.0,9.0,200.1,0.0
10619,2014.0,2.0,9.0,225.1,0.0
10620,2014.0,2.0,9.0,233.6,0.0
10621,2014.0,2.0,10.0,1.7,3.87
10622,2014.0,2.0,10.0,10.3,3.93
10623,2014.0,2.0,10.0,20.3,3.75
10624,2014.0,2.0,10.0,40.2,3.17
10625,2014.0,2.0,10.0,80.2,6.05
10626,2014.0,2.0,10.0,100.4,4.82
10627,2014.0,2.0,10.0,125.3,0.0
10628,2014.0,2.0,10.0,150.2,0.0
10629,2014.0,2.0,10.0,175.2,0.0
10630,2014.0,2.0,10.0,200.3,0.0
10631,2014.0,2.0,10.0,225.1,0.0
10632,2014.0,2.0,10.0,232.1,0.0
10633,2014.0,3.0,21.0,1.9,3.44
10634,2014.0,3.0,21.0,5.2,3.31
10635,2014.0,3.0,21.0,10.3,3.1
10636,2014.0,3.0,21.0,15.2,3.12
10637,2014.0,3.0,21.0,20.2,3.1
10638,2014.0,3.0,21.0,30.2,3.33
10639,2014.0,3.0,21.0,40.3,3.4
10640,2014.0,3.0,21.0,50.4,3.39
10641,2014.0,3.0,21.0,60.4,3.6
10642,2014.0,3.0,21.0,70.2,4.49
10643,2014.0,3.0,21.0,80.3,5.68
10644,2014.0,3.0,21.0,90.3,3.23
10645,2014.0,3.0,21.0,100.3,5.75
10646,2014.0,3.0,21.0,110.3,3.64
10647,2014.0,3.0,21.0,125.4,0.0
10648,2014.0,3.0,21.0,150.2,0.0
10649,2014.0,3.0,21.0,175.2,0.0
10650,2014.0,3.0,21.0,200.3,0.0
10651,2014.0,3.0,21.0,225.2,0.0
10652,2014.0,3.0,21.0,233.4,0.0
10653,2014.0,3.0,22.0,2.0,3.29
10654,2014.0,3.0,22.0,10.3,3.22
10655,2014.0,3.0,22.0,20.3,3.24
10656,2014.0,3.0,22.0,40.2,3.18
10657,2014.0,3.0,22.0,80.3,5.51
10658,2014.0,3.0,22.0,100.4,5.8
10659,2014.0,3.0,22.0,125.4,0.0
10660,2014.0,3.0,22.0,150.2,0.0
10661,2014.0,3.0,22.0,175.3,0.0
10662,2014.0,3.0,22.0,200.4,0.0
10663,2014.0,3.0,22.0,225.3,0.0
10664,2014.0,3.0,22.0,233.8,0.0
10665,2014.0,5.0,4.0,2.1,0.06
10666,2014.0,5.0,4.0,5.3,0.04
10667,2014.0,5.0,4.0,10.4,0.01
10668,2014.0,5.0,4.0,15.2,0.01
10669,2014.0,5.0,4.0,20.4,0.03
10670,2014.0,5.0,4.0,30.4,0.27
10671,2014.0,5.0,4.0,40.3,0.33
10672,2014.0,5.0,4.0,50.3,0.39
10673,2014.0,5.0,4.0,60.3,2.13
10674,2014.0,5.0,4.0,70.3,4.38
10675,2014.0,5.0,4.0,80.4,6.85
10676,2014.0,5.0,4.0,90.3,3.04
10677,2014.0,5.0,4.0,100.3,0.66
10678,2014.0,5.0,4.0,110.4,0.0
10679,2014.0,5.0,4.0,125.4,0.0
10680,2014.0,5.0,4.0,150.3,0.0
10681,2014.0,5.0,4.0,175.4,0.0
10682,2014.0,5.0,4.0,200.4,0.0
10683,2014.0,5.0,4.0,225.4,0.0
10684,2014.0,5.0,4.0,234.6,0.0
10685,2014.0,5.0,5.0,2.6,0.14
10686,2014.0,5.0,5.0,10.3,0.09
10687,2014.0,5.0,5.0,20.4,0.11
10688,2014.0,5.0,5.0,40.3,1.36
10689,2014.0,5.0,5.0,80.4,5.78
10690,2014.0,5.0,5.0,100.4,0.58
10691,2014.0,5.0,5.0,125.4,0.0
10692,2014.0,5.0,5.0,150.3,0.0
10693,2014.0,5.0,5.0,175.4,0.0
10694,2014.0,5.0,5.0,200.4,0.0
10695,2014.0,5.0,5.0,225.4,0.0
10696,2014.0,5.0,5.0,234.5,0.0
10697,2014.0,7.0,24.0,1.6,0.06
10698,2014.0,7.0,24.0,5.3,0.09
10699,2014.0,7.0,24.0,10.5,0.01
10700,2014.0,7.0,24.0,15.3,0.01
10701,2014.0,7.0,24.0,20.4,0.01
10702,2014.0,7.0,24.0,30.4,0.0
10703,2014.0,7.0,24.0,40.5,0.01
10704,2014.0,7.0,24.0,50.5,0.01
10705,2014.0,7.0,24.0,60.3,0.02
10706,2014.0,7.0,24.0,70.3,0.09
10707,2014.0,7.0,24.0,80.5,2.13
10708,2014.0,7.0,24.0,90.5,5.88
10709,2014.0,7.0,24.0,100.5,6.28
10710,2014.0,7.0,24.0,110.4,4.97
10711,2014.0,7.0,24.0,125.5,1.19
10712,2014.0,7.0,24.0,150.5,0.0
10713,2014.0,7.0,24.0,177.0,0.0
10714,2014.0,7.0,24.0,200.5,0.0
10715,2014.0,7.0,24.0,225.5,0.0
10716,2014.0,7.0,24.0,234.2,0.0
10717,2014.0,7.0,25.0,1.4,1.41
10718,2014.0,7.0,25.0,10.4,1.38
10719,2014.0,7.0,25.0,20.4,1.33
10720,2014.0,7.0,25.0,40.4,1.25
10721,2014.0,7.0,25.0,80.4,4.25
10722,2014.0,7.0,25.0,100.4,6.71
10723,2014.0,7.0,25.0,125.3,5.68
10724,2014.0,7.0,25.0,150.4,0.0
10725,2014.0,7.0,25.0,175.4,0.0
10726,2014.0,7.0,25.0,200.3,0.0
10727,2014.0,7.0,25.0,225.3,0.0
10728,2014.0,7.0,25.0,233.5,0.0
10729,2014.0,7.0,27.0,158.8,1.39
10730,2014.0,7.0,27.0,198.4,1.35
10731,2014.0,7.0,27.0,202.4,0.0
10732,2014.0,7.0,27.0,206.4,2.99
10733,2014.0,7.0,27.0,210.4,3.29
10734,2014.0,7.0,27.0,214.4,4.19
10735,2014.0,7.0,27.0,218.4,4.36
10736,2014.0,7.0,27.0,220.4,4.21
10737,2014.0,7.0,27.0,222.4,5.17
10738,2014.0,7.0,27.0,224.4,6.09
10739,2014.0,7.0,27.0,226.4,6.32
10740,2014.0,7.0,27.0,228.4,6.17
10741,2014.0,7.0,27.0,233.6,6.68
10742,2014.0,11.0,13.0,2.2,0.36
10743,2014.0,11.0,13.0,5.4,0.35
10744,2014.0,11.0,13.0,10.4,0.34
10745,2014.0,11.0,13.0,15.4,0.32
10746,2014.0,11.0,13.0,20.4,0.34
10747,2014.0,11.0,13.0,30.4,0.34
10748,2014.0,11.0,13.0,40.4,0.6
10749,2014.0,11.0,13.0,50.4,3.42
10750,2014.0,11.0,13.0,60.4,3.27
10751,2014.0,11.0,13.0,70.4,4.3
10752,2014.0,11.0,13.0,80.4,4.72
10753,2014.0,11.0,13.0,90.4,6.3
10754,2014.0,11.0,13.0,100.4,6.17
10755,2014.0,11.0,13.0,110.4,5.21
10756,2014.0,11.0,13.0,125.4,0.0
10757,2014.0,11.0,13.0,150.3,0.0
10758,2014.0,11.0,13.0,175.3,0.0
10759,2014.0,11.0,13.0,200.4,0.0
10760,2014.0,11.0,13.0,225.4,0.0
10761,2014.0,11.0,13.0,234.0,0.0
10762,2014.0,11.0,14.0,2.6,0.55
10763,2014.0,11.0,14.0,10.4,0.55
10764,2014.0,11.0,14.0,20.4,0.55
10765,2014.0,11.0,14.0,40.4,1.47
10766,2014.0,11.0,14.0,80.3,4.42
10767,2014.0,11.0,14.0,100.3,6.42
10768,2014.0,11.0,14.0,125.4,0.0
10769,2014.0,11.0,14.0,150.4,0.0
10770,2014.0,11.0,14.0,175.4,0.0
10771,2014.0,11.0,14.0,200.4,0.0
10772,2014.0,11.0,14.0,225.3,0.0
10773,2014.0,11.0,14.0,233.7,0.0
10774,2015.0,2.0,10.0,1.5,3.15
10775,2015.0,2.0,10.0,5.4,3.15
10776,2015.0,2.0,10.0,10.4,3.13
10777,2015.0,2.0,10.0,15.4,3.1
10778,2015.0,2.0,10.0,20.4,3.07
10779,2015.0,2.0,10.0,30.4,3.07
10780,2015.0,2.0,10.0,40.4,3.08
10781,2015.0,2.0,10.0,50.4,3.04
10782,2015.0,2.0,10.0,60.4,3.0
10783,2015.0,2.0,10.0,70.4,4.14
10784,2015.0,2.0,10.0,80.4,5.57
10785,2015.0,2.0,10.0,90.4,6.03
10786,2015.0,2.0,10.0,100.4,6.7
10787,2015.0,2.0,10.0,110.4,6.49
10788,2015.0,2.0,10.0,125.4,0.0
10789,2015.0,2.0,10.0,150.4,0.0
10790,2015.0,2.0,10.0,175.4,0.0
10791,2015.0,2.0,10.0,200.4,0.0
10792,2015.0,2.0,10.0,225.4,0.0
10793,2015.0,2.0,10.0,234.8,0.0
10794,2015.0,2.0,11.0,1.6,3.29
10795,2015.0,2.0,11.0,10.4,3.23
10796,2015.0,2.0,11.0,20.4,3.17
10797,2015.0,2.0,11.0,40.4,3.1
10798,2015.0,2.0,11.0,80.4,5.04
10799,2015.0,2.0,11.0,100.4,6.66
10800,2015.0,2.0,11.0,125.4,0.0
10801,2015.0,2.0,11.0,150.4,0.0
10802,2015.0,2.0,11.0,175.4,0.0
10803,2015.0,2.0,11.0,200.4,0.0
10804,2015.0,2.0,11.0,225.4,0.0
10805,2015.0,2.0,11.0,234.7,0.0
10806,2015.0,3.0,21.0,40.4,3.06
10807,2015.0,3.0,21.0,50.4,2.67
10808,2015.0,3.0,21.0,60.4,3.27
10809,2015.0,3.0,21.0,70.4,4.01
10810,2015.0,3.0,21.0,80.4,4.44
10811,2015.0,3.0,21.0,90.4,6.24
10812,2015.0,3.0,21.0,100.4,6.77
10813,2015.0,3.0,21.0,110.4,6.17
10814,2015.0,3.0,21.0,125.4,0.57
10815,2015.0,3.0,21.0,150.4,0.11
10816,2015.0,3.0,21.0,175.4,4.01
10817,2015.0,3.0,21.0,200.4,8.28
10818,2015.0,3.0,21.0,225.4,9.06
10819,2015.0,3.0,21.0,234.4,8.98
10820,2015.0,3.0,22.0,2.4,2.9
10821,2015.0,3.0,22.0,5.2,2.47
10822,2015.0,3.0,22.0,10.3,2.11
10823,2015.0,3.0,22.0,15.4,1.94
10824,2015.0,3.0,22.0,20.4,2.9
10825,2015.0,3.0,22.0,30.4,2.56
10826,2015.0,3.0,26.0,1.7,3.0
10827,2015.0,3.0,26.0,10.4,3.0
10828,2015.0,3.0,26.0,20.4,3.0
10829,2015.0,3.0,26.0,40.4,2.98
10830,2015.0,3.0,26.0,80.4,5.36
10831,2015.0,3.0,26.0,100.4,6.82
10832,2015.0,3.0,26.0,125.4,3.94
10833,2015.0,3.0,26.0,150.4,0.0
10834,2015.0,3.0,26.0,175.4,7.56
10835,2015.0,3.0,26.0,200.4,7.61
10836,2015.0,3.0,26.0,225.4,7.59
10837,2015.0,3.0,26.0,233.9,7.61
10838,2015.0,5.0,9.0,1.6,0.2
10839,2015.0,5.0,9.0,5.4,0.15
10840,2015.0,5.0,9.0,10.4,0.14
10841,2015.0,5.0,9.0,15.4,0.13
10842,2015.0,5.0,9.0,20.4,0.14
10843,2015.0,5.0,9.0,30.4,0.2
10844,2015.0,5.0,9.0,40.4,0.28
10845,2015.0,5.0,9.0,50.4,0.4
10846,2015.0,5.0,9.0,60.4,0.66
10847,2015.0,5.0,9.0,70.5,3.73
10848,2015.0,5.0,9.0,80.4,5.96
10849,2015.0,5.0,9.0,90.4,5.67
10850,2015.0,5.0,9.0,100.4,6.76
